review_id,user_id,business_id,text,stars,date
CssnHPIQkA9BTsoO6_5PKg,MFGDwMQJijNc0mHv1s_BUQ,t53w4JlkxTau-G-TzhSWog,"Someone told me about this place a long time ago but I'd never gotten around to actually going until this week.  To my surprise it's only about 2 blocks away from where I work too!  The seating kinda sucks, especially if you have more than two people.  I was with a group of four and instead of having bar top style seating where everyone is facing the conveyer belt so that they can grab their own stuff, they have actual tables where only two of the four seats are next to the conveyer.  Therefore the people on the outside have to either reach in front of the other people or constantly be asking for stuff to be grabbed for them.  Not ideal.

The sushi itself I would put at average at best.  Everything had a general temperature of lukewarm whether it was something that should have been cold or hot, one of the downfalls of this system I guess.  I will say the cream puffs were delicious though, but really who goes to a sushi place for cream puffs?  The service wasn't great either and I mean I guess that's another flaw in this kind of system, your food comes on the constantly moving belt but trying to get your drinks refilled or get the check was a little bit of a hassle.  Basically I think this is a cool place to come for the experience but this is not a place I would go to when I want some good sushi.",3,2013-08-15 19:04
MduvM6OH-lI22a1A5TKIkg,9fV1WYZ-JUDuxsFMEh9bbg,5FIOXmUE3qMviX9GafGH-Q,"Where do I start, how about with desert?!  You can not go to Green and not get a tsoynami!  They offer many different flavors so why not just try them all, you won't be let down.  From fruit to chocolate and peanut butter, just pick one!  The fact that you can go to a restaurant and not ask your server if what you order is vegetarian friendly is a dream come true!  I go to Green when I am craving vegetarian comfort food.  The spicy buffalo wings and vegan chili fries are a good way to kick that craving.   The no harm chicken parm sandwich is so tasty but watch out it is messy!  If you want something a little healthier I recommend one of the bowls or a salad of course.  Either way in my opinion you won't go wrong with whatever you try.  Vegetarian food has come a long way and I couldn't be happier to have so many options!!!",5,2009-05-20 20:47
2hqu4OV6HQthoAUnefW7hQ,wYG3U9H63XKDrrb1d1QJ0g,iE71iwcSljg3xm2GB2Y9aA,"I hesitated in writing a review because this place is soooo good and I did want my little secret spot to get out but it has. You just  can't keep food this good and service this friendly secret for too long. 

Only negative is if you are going for dinner you probably should call ahead for a table.",5,2015-02-02 18:59
J4Ao06Ztj3Fulzh-3PE_gQ,eO4B9YDr0swtv3N_Zu849w,5FIOXmUE3qMviX9GafGH-Q,"LOVE THIS PLACE. First time eating vegan food and  it was delicious! The buffalo ""wings"" are my favorite! And the icecream??? SO GOOD!",5,2018-08-14 5:38
TuPTglgeuLA6b76F68mt4w,hMuTHBjwEqcpFVQLUsUfDw,cHdJXLlKNWixBXpDwEGb_A,"The Jade Red chicken is literally all you need in life.

Love this place. Such a unique idea! I've been coming here since I was little to the Chandler location and I'm super bummed that it closed :(

Such a cool opportunity to combine two cultures. Definitely one of the most woke restaurants.

BB's Rating: WOKETASTIC",5,2017-01-28 0:36
w6Ho3QFi-iZqQu7Na8huSQ,tV1CLAYgwV4XTLgCHFYynA,#NAME?,Absolutely amazing!!! Service was good and quick. New favorite spot in Arizona for brunch. So many food options and healthy breakfast for good prices. Fluffy omelettes and fresh fruit/veggies.  Bloody Mary's are on point too. Great Atmosphere.. Cute patio and interior design. Definitely check it out if your in north Scottsdale,5,2015-08-30 21:19
1ZTUGt_IyZ26Pz0_Z_bwkw,6du1fgiym4-NeT0f0uegEg,Q9is4jcGh5FT_1sAKilu6g,"I would like to thank the staff today, thank you. If your looking for good menu items I suggest the club, the breakfast platter, or biscuits and gravy! Enjoy!!",5,2015-07-28 16:17
77aCZCvIo33RCxly7vk3Tg,O7ojHP59iSi32uhEDUR44A,ibf4xvHWD4t1DOOZhidHBg,"Modern Margarita has a very cool vibe to it with a beautiful interior and relaxing large outdoor patio. It's a good place to grab a drink and some chips & guac, but not really great as a dining destination. The menu is small and there is all of one vegetarian entree choice. I ordered the veggie street tacos, and they were fine. Nothing really spectacular but not terrible either. The size of one order of tacos ($7) is too small to make a lunch, so you will need to order chips & salsa ($6) and/or chips & guacamole ($6). The salsas are just okay - we got the trio to try them all and the pico and tomatillo were a little bland. The chipotle roasted was yummy. The negative with our $6 order is that each salsa comes in a tiny little dish and though you get free refills, our service wasn't fantastic and it took a good amount of time. The guacamole is good. For being such a fancy place, it's so strange that when you order water it's the really nasty Phoenix hard-metal tasting water. Someone forgot to install a filter.

I would return here for happy hour to have a drink and some chips out on the patio, but don't plan on having entire meals here.",3,2013-06-24 18:44
yEQUgtoQcv8bJYKieigmWA,DQ5Szn4T14ddEd6F5jHHpg,PNTyiqS7R-0c1ofxOfDijQ,"Simply amazing!!!

This restaurant should get five start for ambiance alone (especially outdoors), but the food is five stars as well! Everything we tried was better than the course before it.

If you are looking for the perfect special occasion place for dinner - don't look any further, you've found it!",5,2015-11-19 5:15
NtSGg4p0jmuVIpApLbvY7w,#NAME?,cHdJXLlKNWixBXpDwEGb_A,"Visited Chino again a couple of nights ago. Hadn't been there for a couple of years and pretty much nothing has changed. Same great food. I went for Jade Red Chicken Burrito, Jerk Chicken Quesadilla, black beans and plain rice. I love the fact that they make everything from scratch in this place. The food is simply terrific, if a bit greasy, but that's to be expected from the type of food they serve.

Remember, if it is your first time visiting be sure to let the staff know so they can give you samples of several items and show you how to order.",4,2010-05-15 23:47
PiHnoEEu4LDFP-h11JD7hw,lt0nceHjEiejJHLhrySv4g,Ja4stXdNYr39u5CZHMNtjw,"I frequent this place a lot.  Its a great Mexican restaurant in the middle of Old Town, where there is a daily happy hour deal.  I'm not a fan of tequila, but if you are, this place is a must visit.  They have it all...

As for the food, I enjoy the fish tacos, as well as the baja lobster tacos.  Absolutely delicious!  I always tell myself I'm just getting 2 tacos, but end up getting 3 or sometimes, even four!  The guacamole is pretty good here as well. It always seems to sneak its way on our table as well.  

As for the service:  My fiance and I come here a lot, so we've had our share of good and bad servers.  Some are very friendly and are more than happy to please you, however, we've had a server or two who never checks up on you and takes 20 minutes to bring a beer even when its not busy.  Service is kind of hit-or-miss, but the food definitely makes up for it, and the prices are more than fair.

We've even used Cien Agaves to cater for a baby shower.  They allowed us to rent out the upstairs area.  It was out of the way and private, and the food was very satisfying.  They did a great job.",4,2011-06-29 14:58
fr-Sc4owtRUv1UnU9wRJEg,bCb7g0C_yiZsaa7_-LJ0vg,dUffgo9Lh_Vk9TLuFR5ywg,Even though the wait time can get crazy this is always a great place to eat.  Good food. Great service.  And awesome belinis!!  Keep coming back!,5,2016-03-07 16:21
fWVMrautHDTyKYlmCnq_Fg,YzGQCUxpiN607wYX06x3BA,24Td_CQH1bonWKff1rt2vg,"Anyone who gives less than 5 stars clearly hasn't tried their pancakes. This place is amazing, and will always be my favorite breakfast in town!",5,2016-06-11 23:29
I3QRM4SvyI8cUmWzQqMGQQ,sDEcTcxTO7A7mZftS-wWJw,7Ny2GHLw8xl_kXfhfrvh5w,I came Tonite to celebrate my 12 year anniversary and my bff Sam Barlow's 62nd birthday The food was wonderful as well as great service It was a quiet memorial day night so we could hear each other talk I am very happy I picked BLD for these special occasions and would suggest others to do so also,5,2018-05-29 3:59
lGzSVyQ5Gw7vEqgvdp-u5w,7fWi-UCkl6lsS5PnyIMVVQ,uKKNw68mZZaa1jcyszEbyA,"Creative food, creative space.  I love eating here, especially because they source food locally and the menu changes to match that.",5,2015-08-07 5:02
uIAbEty4UwvdZWHhaTs8HA,252bHExZ7kypS4YZy5QSSw,seYvTmOZGJ2IAMdfQa8pkg,"First impression:  Coming in i didn't like the parking lot the entrance closet to the building is actually the exit. When I get in two people are waiting come to find they haven't been helped yet. The staff seems to move slow and seems slightly depressed. The food is vegetarian but good. The coffee is good, I had a ice coffee macchiato. It was delicious. Went around 3pm and it wasn't crowded but they are open 24 hours. Will have to try a different time to verify if they are just slow or if it was the time of day.",2,2017-08-08 3:44
74996-N_9q19_gvC4PLSNQ,KZP8IlsV1MChs-KcqIur4g,4PqqRa7o_eNydKdGWYdIog,"This place has the legit true Mexico tacos. The spa ish rice is killer, the best around anywhere in Tempe! Try the chili rellenos..2 huge chilies stuffed with cheese and fried just right, RI e and beans included. Order extra red sauce to make it complete. I like the salsa bar as well. Hard to see from the street. Just look behind pet Club next to the drive in liquor store.",5,2015-08-07 5:16
h9a_ZuHuIt7MKL1amTHSwA,j_j4DLfvNkhCRNWC0VBS9g,ddLH_-W5Gr9Az4M5Xo981w,"Updates: I haven't been back here for a while and was craving for Thai food again. I was looking forward to good food as well as saying hi to the owner, unfortunately she was very busy helping out in the kitchen when I got there. This place is a whole lot busier than the first few months when it was opened. Still clean. Still spacious. Everything is exactly the way I remember it. 

Service: Service is still great. Even after the bill was paid, they still come by to check up on us and even offered to give us to go cup for more sodas. We politely turned it down but thought it was very nice. 

Food: I ordered a Thai basil dish with beef and it wasn't as good as Basil fried rice. Beef doesn't have much flavor on it and I can hardly taste the basil flavor. We also ordered egg rolls and it was pretty decent. 

Rating: Overall I still think it is a good Thai restaurant. I'll come back here again to try some other different dishes.",3,2015-01-04 18:35
qSRuF-B50NIaOmUxTGrnhA,EIj7osC_bYTkv4eyHHuvNQ,ddLH_-W5Gr9Az4M5Xo981w,"We are here dinner with another couple. I got a steak meal and TL got a rice dish. 

We went here not to long ago. I just remember that the food was ""okay"" usually when I like something I remember. 

The food wasn't bad here or amazing, that's just me. So give it a try!",3,2015-07-16 21:38
DjmcE11K1Kqi4hIwEBQpQw,gzpAXG5XRRXhXU0T-iKxXw,jG1jcAeDw0pZTHCNC5kw_w,"How does a good restaurant becomes just another restaurant. i have been reading how others have commented that Grazie used to be good but not lately. This was exactly our experience in our last visit. 
grazie was famous for its wood fired pizza with fresh dough and great flavors. We ordered Toscana which has saussage as a topping. i found the tomato sauce sweet, the saussage tastless and pulverized, and most importantly the dough to be different than the old bubbly Artisan dough. we probably could have done better with a frozen pizza.  i also noticed the same tomato sauce on the amatriciana pasta. our server was fantastic and running everywhere taking care of all the tables with the owners just chatting. at one point we needed something and although the owners acknowledged this, they waited to point to the server to come and attend to us. 
we told our server about the tastless pizza  and she was very appreciative of the comment but once again we were expecting an owner or a manager also to come and acknowledge or respond to the criticism.  this is not the Grazie we were used to.",3,2017-01-28 1:38
